,0,1,2,3,4,5,6,7,8,9,10,11
65,-2059.157586731701,-6183.473737438407,-6517.141921747566,-10772.295400189472,-11039.449596342894,-9175.53076753903,-10202.129386983099,-10364.19824987859,-10447.321364791222,-11024.787476376867,-294.1401653491717,
66,-1820.1302232291562,-6340.116769482875,-6518.720995976818,-10784.483774613154,-11039.67970866217,-9159.77313181524,-10186.34000220596,-10349.933678302621,-10447.554668134993,-11024.772089624632,-320.37099195810504,
67,-1685.5730653383696,-6339.458546291742,-6519.642517594112,-10789.002099328509,-11039.813933840946,-9159.799854500148,-10186.523448800952,-10349.959282987073,-10447.690820109798,-11024.76314222542,-3915.377387070256,-366.0007217681932
68,-1770.9081167175034,-6215.629832304521,-6520.282574844266,-10797.99638545897,-11039.90716118744,-9159.818413854799,-10186.650864502268,-10349.977067121066,-10447.785386593061,-11024.756927669388,-3940.8774893254517,-362.60345799066556
69,-1881.040590013914,-6041.568598003735,-6520.838772890817,-10788.602940114124,-11039.98817745274,-9159.834546817134,-10186.761586416835,-10349.992521208313,-10447.867563137806,-11024.751527333825,-331.62313680728886,
70,-1842.654783356172,-5936.186109301864,-6488.614601971162,-10788.602938595937,-11039.988165467546,-9159.834528439394,-10186.761586416835,-10349.992521208313,-10447.86756313781,-11024.751527333823,-413.8649362193132,
71,-1879.865245655028,-5972.022829995258,-6478.775030811832,-10788.602937501053,-11039.988156824049,-9159.834515185716,-10186.761586416835,-10349.992521208313,-10447.867563137806,-11024.751527333825,-465.2077822094184,
72,-1992.7687631326278,-5993.773032490145,-6419.637799923218,-10788.602936711437,-11039.988150590523,-9159.834505627416,-10186.761586416835,-10349.992521208313,-10447.86756313781,-11024.751527333823,-506.47211150846357,
73,-1931.616552210012,-5998.770074558671,-6422.517710830965,-10788.602936141986,-11039.988146095022,-9159.834498734153,-10186.761586416837,-10349.992521208313,-10447.867563137808,-11024.751527333827,-591.7266463240207,
74,-1830.1102244315707,-5722.662810096801,-6344.119473084047,-10788.602935731305,-11039.988142852952,-9159.834493762859,-10186.761586416837,-10349.992521208313,-10447.867563137808,-11024.751527333823,-878.935886116468,
75,-1852.782881163977,-5740.833181376124,-6187.619726884789,-10788.602935435132,-11039.988140514835,-9159.834490177656,-10186.761586416835,-10349.992521208313,-10447.867563137808,-11024.751527333823,-925.6922627502101,
76,-1864.9601373816556,-5752.264592877864,-6050.792489848562,-10788.602935221536,-11039.988138828629,-9159.834487592081,-10186.761586416837,-10349.992521208313,-10447.86756313781,-11024.751527333825,-986.2187933025411,
77,-1869.49226932825,-5765.182229950656,-6051.571523520687,-10788.602935067493,-11039.988137612565,-9159.834485727408,-10186.761586416835,-10349.992521208313,-10447.86756313781,-11024.751527333825,-1085.2540864893779,
78,-1913.5438887645828,-5776.764318884695,-10788.602934956409,-11039.988136735567,-9159.834484382643,-10186.761586416835,-10349.992521208313,-10447.867563137812,-11024.751527333829,-1157.1142012560056,,
79,-1906.063075070626,-5584.463065639507,-10788.602934876295,-11039.988136103095,-9164.777955113714,-10193.793208877205,-10349.992521208313,-10447.867563137808,-11024.751527333825,-1386.5020597055766,,
80,-1907.0751795641843,-5524.064627203624,-10788.602934818515,-11039.98813564696,-9164.83295479379,-10193.755215467274,-10349.992521208313,-10447.86756313781,-11024.751527333825,-1385.2710052529824,,
81,-1907.747433335832,-5390.923574402709,-10790.529030003669,-11040.008754090224,-9164.826458077998,-10193.790716244492,-10349.996453492198,-10420.259484373886,-11024.750153221456,-1524.9758787770566,,
82,-1908.245680240333,-5321.780970922721,-10796.247839258103,-11040.069757031693,-9165.040445862867,-10193.885109016415,-10350.00808763871,-10420.323968432156,-11024.746087740647,-1600.2054993878382,,
83,-1910.3128866709772,-5322.592892811225,-10779.892490498627,-11041.50839804986,-9171.26118731795,-10196.102205206167,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1603.928147598677,,
84,-1910.6234561196081,-5322.603409000785,-10779.892490482996,-11041.508397926475,-9171.259440624928,-10196.10341166395,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1603.5899908281308,,
85,-1910.847432649561,-5322.611752422863,-10779.892490471726,-11041.508397837491,-9171.25891344326,-10196.103775738626,-10351.470697399529,-10421.343684131249,-11026.102816789646,-1603.345445773987,,
86,-1911.0089602740263,-5322.625127664781,-10779.892490463593,-11041.50839777332,-9171.258243249009,-10196.10423863045,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1603.1616246024391,,
87,-1911.125450932537,-5322.630639821946,-10779.892490457734,-11041.508397727039,-9171.257519468541,-10196.104738557764,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1603.0331958775037,,
88,-1911.2094617855728,-5322.635016718743,-10779.892490453503,-11041.508397693662,-9171.257384996097,-10196.104831413893,-10351.470697399529,-10421.343684131254,-11026.102816789646,-1602.9402195267749,,
89,-1911.270048819059,-5322.642065692396,-10779.892490450455,-11041.50839766959,-9171.257134607451,-10196.10500435299,-10351.470697399529,-10421.343684131252,-11026.102816789644,-1602.8692204614915,,
90,-1911.3137430382396,-5322.644962607404,-10779.892490448256,-11041.50839765223,-9171.256826824269,-10196.105216946456,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.8202070230036,,
91,-1911.3452544802196,-5322.647264207275,-10779.892490446671,-11041.508397639713,-9171.256809859738,-10196.105228655813,-10351.470697399529,-10421.343684131252,-11026.102816789644,-1602.7846712093735,,
92,-1911.367979934384,-5322.650983127559,-10779.892490445527,-11041.508397639713,-9171.256716483807,-10196.105293158458,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.7569559218427,,
93,-1911.3843691008203,-5322.652508532663,-10779.8924904447,-11041.50839763971,-9171.256581841284,-10196.105386167428,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.7381264142252,,
94,-1911.3961886567392,-5322.653720918637,-10779.892490444701,-11041.508397639713,-9171.25659318872,-10196.105378328795,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.724447414167,,
95,-1911.404712696248,-5322.655684434287,-10779.8924904447,-11041.50839763971,-9171.256558446465,-10196.105402328205,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.7134781471955,,
96,-1911.410860071835,-5322.656488789523,-10779.892490444701,-11041.50839763971,-9171.25649778045,-10196.105444235349,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.7061798712625,,
97,-1911.4152934424928,-5322.657128210242,-10779.892490444705,-11041.508397639713,-9171.256511403139,-10196.105434825007,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.7008639183505,,
98,-1911.4184907053032,-5322.658165433992,-10779.892490444701,-11041.508397639715,-9171.256498523506,-10196.105443722061,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.69644610002,,
99,-1911.420796510595,-5322.65859003138,-10779.892490444701,-11041.50839763971,-9171.256470389319,-10196.10546315672,-10351.470697399529,-10421.343684131249,-11026.102816789647,-1602.6935839328112,,
100,-1911.4224594136242,-5322.658927562658,-10779.892490444705,-11041.50839763971,-9171.256480453962,-10196.105456204219,-10351.470697399529,-10421.34368413125,-11026.102816789644,-1602.6914920904612,,
101,-1911.4236586677478,-5322.659475643963,-10779.892490444703,-11041.508397639713,-9171.256475705875,-10196.105459484124,-10351.470697399529,-10421.343684131249,-11026.102816789646,-1602.6896746225314,,
102,-1911.4245235470657,-5322.659699977382,-10779.892490444703,-11041.508397639713,-9171.256462304855,-10196.105468741345,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.6885350702453,,
103,-1911.4251472816259,-5322.65987826166,-10779.892490444701,-11041.508397639713,-9171.256468701198,-10196.105464322845,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.6876986429884,,
104,-1911.4255971071539,-5322.660167909751,-10779.892490444701,-11041.508397639715,-9171.256466966734,-10196.105465520988,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.686932128507,,
105,-1911.4259215127972,-5322.660286538371,-10779.892490444703,-11041.50839763971,-9171.256460430799,-10196.105470035911,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.6864697167757,,
106,-1911.4261554679895,-5322.66038075018,-10779.892490444701,-11041.50839763971,-9171.256464216647,-10196.105467420703,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.6861285788596,,
107,-1911.4263241920369,-5322.660533807424,-10779.892490444703,-11041.508397639713,-9171.256463593287,-10196.105467851314,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6857962669064,,
108,-1911.426445872621,-5322.660596605931,-10779.892490444701,-11041.508397639713,-9171.256460340637,-10196.105470098195,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6856042564639,,
109,-1911.4265336263477,-5322.660646406573,-10779.892490444703,-11041.508397639713,-9171.256462494219,-10196.105468610533,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.685461802606,,
110,-1911.426596912671,-5322.660727251919,-10779.892490444701,-11041.508397639713,-9171.256462277428,-10196.10546876029,-10351.470697399529,-10421.34368413125,-11026.102816789644,-1602.6853135166382,,
111,-1911.4266425535652,-5322.660760549008,-10779.892490444701,-11041.50839763971,-9171.256460630977,-10196.105469897628,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6852316136876,,
112,-1911.4266754689131,-5322.660786879694,-10779.892490444701,-11041.508397639713,-9171.256461826822,-10196.10546907156,-10351.470697399529,-10421.343684131252,-11026.102816789644,-1602.6851705117997,,
113,-1911.42669920684,-5322.660829541446,-10779.892490444703,-11041.50839763971,-9171.256461757137,-10196.105469119699,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6851024466378,,
114,-1911.4267163261798,-5322.66084724446,-10779.892490444703,-11041.508397639715,-9171.25646091137,-10196.10546970394,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6850664372164,,
115,-1911.426728672323,-5322.660861168287,-10779.892490444703,-11041.50839763971,-9171.256461565206,-10196.105469252281,-10351.470697399529,-10421.34368413125,-11026.102816789644,-1602.6850394615522,,
116,-1911.4267375761297,-5322.660883636978,-10779.892490444701,-11041.50839763971,-9171.256461547844,-10196.105469264272,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6850074084775,,
117,-1911.4267439973821,-5322.660893095235,-10779.892490444701,-11041.508397639713,-9171.25646110726,-10196.105469568625,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849910431995,,
118,-1911.426748628272,-5322.660900459071,-10779.892490444705,-11041.508397639713,-9171.256461461107,-10196.105469324193,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849787787096,,
119,-1911.426751967981,-5322.6609072540505,-10779.892490444703,-11041.508397639715,-9171.25646115571,-10196.105469535152,-10351.470697399529,-10421.343684131249,-11026.102816789647,-1602.684968364408,,
120,-1911.4267540985556,-5322.6609126330995,-10779.892490444703,-11041.508397639713,-9171.256461428537,-10196.10546934669,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.684960713575,,
121,-1911.4267553844834,-5322.660920773742,-10779.892490444703,-11041.508397639713,-9171.256461460058,-10196.105469324915,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.6849511288608,,
122,-1911.4267558421514,-5322.660924570984,-10779.892490444705,-11041.508397639713,-9171.25646129385,-10196.10546943973,-10351.470697399529,-10421.343684131249,-11026.102816789646,-1602.6849467583793,,
123,-1911.426756172212,-5322.660927430526,-10779.892490444703,-11041.508397639713,-9171.256461438881,-10196.105469339545,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6849435590475,,
124,-1911.426756172212,-5322.660930154189,-10779.8924904447,-11041.508397639713,-9171.256461319666,-10196.105469421895,-10351.470697399529,-10421.343684131252,-11026.102816789647,-1602.6849407962286,,
125,-1911.426756172212,-5322.660932241459,-10779.892490444703,-11041.50839763971,-9171.256461425533,-10196.105469348764,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.6849387040154,,
126,-1911.426756172212,-5322.660934196896,-10779.892490444703,-11041.508397639715,-9171.25646133994,-10196.105469407892,-10351.470697399529,-10421.343684131254,-11026.102816789644,-1602.6849367204732,,
127,-1911.426756172212,-5322.66093572159,-10779.8924904447,-11041.508397639713,-9171.256461417273,-10196.105469354472,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.6849351921614,,
128,-1911.426756172212,-5322.660937126804,-10779.892490444701,-11041.508397639715,-9171.256461355768,-10196.105469396958,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849337667488,,
129,-1911.426756172212,-5322.660938241366,-10779.892490444703,-11041.50839763971,-9171.256461412298,-10196.105469357906,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849326495526,,
130,-1911.426756172212,-5322.660939368164,-10779.892490444703,-11041.50839763971,-9171.25646144334,-10196.105469336466,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849315167651,,
131,-1911.426756172212,-5322.660940333195,-10779.892490444701,-11041.50839763971,-9171.256461401097,-10196.105469365646,-10351.470697399529,-10421.34368413125,-11026.102816789644,-1602.6849305378616,,
132,-1911.426756172212,-5322.660940938982,-10779.892490444703,-11041.508397639713,-9171.256461431823,-10196.10546934442,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.684929930639,,
133,-1911.426756172212,-5322.660941625076,-10779.892490444705,-11041.508397639713,-9171.256461401796,-10196.105469365162,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.684929234687,,
134,-1911.426756172212,-5322.660942063464,-10779.892490444703,-11041.508397639713,-9171.256461424027,-10196.105469349803,-10351.470697399529,-10421.34368413125,-11026.10281678965,-1602.6849287952584,,
135,-1911.426756172212,-5322.66094255163,-10779.892490444703,-11041.508397639715,-9171.256461402661,-10196.105469364566,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.68492830007,,
136,-1911.426756172212,-5322.660942869167,-10779.892490444703,-11041.508397639715,-9171.256461418765,-10196.105469353437,-10351.470697399529,-10421.343684131252,-11026.102816789646,-1602.6849279817852,,
137,-1911.426756172212,-5322.660943216791,-10779.892490444701,-11041.508397639713,-9171.25646140355,-10196.105469363949,-10351.470697399529,-10421.34368413125,-11026.102816789646,-1602.6849276291614,,
138,-1911.426756172212,-5322.660943447001,-10779.892490444703,-11041.508397639713,-9171.256461415225,-10196.105469355882,-10351.470697399529,-10421.34368413125,-11026.102816789647,-1602.684927398409,,
