,0,1,2,3,4,5,6,7,8,9,10,11
677,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
678,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
679,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
680,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
681,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
682,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
683,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
684,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
685,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
686,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
687,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
688,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
689,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
690,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
691,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
692,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
693,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
694,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
695,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
696,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
697,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
698,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
699,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
700,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
701,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
702,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
703,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
704,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
705,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
706,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
707,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
708,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
709,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
710,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
711,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
712,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
713,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
714,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
715,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
716,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
717,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
718,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
719,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
720,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
721,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
722,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
723,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
724,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
725,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
726,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
727,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
728,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
729,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
730,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
731,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
732,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
733,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
734,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
735,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
736,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
737,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
738,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
739,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
740,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
741,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
742,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
743,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
744,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
745,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
746,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
747,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
748,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
749,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
750,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
751,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
752,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
753,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
754,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
755,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
756,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
757,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
758,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
759,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
760,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
761,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
762,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
763,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
764,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
765,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
766,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
767,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
768,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
769,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
770,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
771,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
772,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
773,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
774,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
775,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
776,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
777,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
778,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
779,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
780,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
781,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
782,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
783,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
784,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
785,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
786,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
787,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
788,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
789,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
790,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
791,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
792,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
793,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
794,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
795,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
796,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
797,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
798,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
799,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
800,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
801,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
802,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
803,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
804,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
805,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
806,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
807,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
808,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
809,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
810,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
811,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
812,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
813,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
814,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
815,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
816,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
817,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
818,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
819,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
820,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
821,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
822,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
823,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
824,-14696.270645941919,-17499.022172043795,-10142.049500122499,-10986.776801787102,-10744.224999123282,-10989.5967309788,-10794.599452650027,-11158.339025888841,-10830.79018394189,-13744.84376539408,,
