,0,1,2,3,4,5,6,7,8,9,10,11
1107,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1108,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1109,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1110,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1111,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1112,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1113,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1114,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1115,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1116,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1117,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1118,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1119,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1120,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1121,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1122,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1123,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1124,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1125,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1126,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1127,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1128,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1129,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1130,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1131,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1132,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1133,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1134,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1135,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1136,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1137,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1138,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1139,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1140,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1141,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1142,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1143,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1144,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1145,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1146,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1147,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1148,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1149,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1150,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1151,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1152,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1153,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1154,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1155,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1156,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1157,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1158,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1159,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1160,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1161,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1162,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1163,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1164,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1165,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1166,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1167,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1168,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1169,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1170,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1171,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1172,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1173,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1174,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1175,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1176,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1177,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1178,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1179,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1180,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1181,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1182,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1183,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1184,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1185,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1186,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1187,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1188,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1189,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1190,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1191,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1192,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1193,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1194,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1195,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1196,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1197,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1198,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1199,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1200,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1201,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1202,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1203,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1204,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1205,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1206,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1207,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1208,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1209,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1210,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1211,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1212,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1213,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1214,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1215,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1216,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1217,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1218,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1219,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1220,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1221,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1222,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1223,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1224,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1225,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1226,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1227,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1228,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1229,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1230,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1231,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1232,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1233,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1234,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1235,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1236,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1237,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1238,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1239,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1240,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1241,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1242,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1243,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1244,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1245,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1246,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1247,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1248,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1249,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
1250,-652.9511712674977,-3475.177701038356,-5142.206963806807,-6731.577623033375,-4524.543577240252,-5431.7611359302,-4646.942951874535,-7373.353183662117,-5452.3978344298175,-4006.3864331923724,,
